Year,Player,Salary
2017,Kenton Helgesen,"$635,000"
2017,Brady Austin,"$635,000"
2017,Ryan Sproul,"$600,000"
2017,Tyler Wotherspoon,"$625,000"
2017,Scott Mayfield,"$575,000"
2017,T.J. Brennan,"$600,000"
2017,Julian Melchiori,"$600,000"
2017,Kenny Agostino,"$625,000"
2017,Aaron Dell,"$575,000"
2017,Micheal Haley,"$625,000"
2017,Tyler Graovac,"$600,000"
2017,Corey Tropp,"$600,000"
2017,Mark Alt,"$625,000"
2017,Brendan Ranford,"$625,000"
2017,Justin Dowling,"$625,000"
2017,Seth Griffith,"$625,000"
2017,Scott Wilson,"$590,000"
2017,Tom Kühnhackl,"$590,000"
2017,Kyle Baun,"$600,000"
2017,Colton Sissons,"$575,000"
2017,Magnus Hellberg,"$650,000"
2017,Jaime Sifers,"$650,000"
2017,Nate Prosser,"$650,000"
2017,Charles Hudon,"$575,000"
2017,Reid Petryk,"$595,000"
2017,Liam O'Brien,"$630,000"
2017,Sergey Tolchinsky,"$575,000"
2017,Zachary Leslie,"$625,000"
2017,Max Görtz,"$625,000"
2017,Jake Dotchin,"$615,000"
2017,Ryan Olsen,"$600,000"
2017,Axel Blomqvist,"$575,000"
2017,Cody Corbett,"$625,000"
2017,Justin Auger,"$625,000"
2017,Henri Ikonen,"$615,000"
2017,Matia Marcantuoni,"$575,000"
2017,Loic Leduc,"$640,000"
2017,Zack Mitchell,"$640,000"
2017,Chris DiDomenico,"$575,000"
2017,Jeff Glass,"$575,000"
2017,Matt Bartkowski,"$575,000"
2017,Tom McCollum,"$575,000"
2017,Freddie Hamilton,"$575,000"
2017,Petter Granberg,"$575,000"
2017,Josh Leivo,"$575,000"
2017,Jason Kasdorf,"$575,000"
2017,Alan Quine,"$575,000"
2017,Jack Campbell,"$575,000"
2017,Jared Coreau,"$575,000"
2017,Trevor Smith,"$575,000"
2017,Will O'Neill,"$575,000"
2017,Trent Vogelhuber,"$575,000"
2017,Zach Redmond,"$575,000"
2017,Zach Sill,"$575,000"
2017,Aaron Ness,"$575,000"
2017,Cody Bass,"$575,000"
2017,Tomas Nosek,"$575,000"
2017,Carter Rowney,"$575,000"
2017,John Ramage,"$575,000"
2017,Miikka Salomäki,"$575,000"
2017,Anthony Bitetto,"$575,000"
2017,Jordan Martinook,"$625,000"
2017,Stefan Matteau,"$650,000"
2017,Steven Kampfer,"$625,000"
2017,Henri Kiviaho,"$615,000"
2017,Alexander Gudbranson,"$635,000"
2017,Jaynen Rissling,"$615,000"
2017,Damon Severson,"$600,000"
2017,Marc Hagel,"$600,000"
2017,Jesse Graham,"$630,000"
2017,Drew Shore,"$600,000"
2017,Steve Bernier,"$600,000"
2017,Justin Fontaine,"$600,000"
2017,Jakub Nakladal,"$600,000"
2017,David Musil,"$600,000"
2017,Marek Hrivík,"$600,000"
2017,T.J. Tynan,"$600,000"
2017,Alex Broadhurst,"$600,000"
2017,Frank Corrado,"$600,000"
2017,Stefan Noesen,"$600,000"
2017,Mitch Callahan,"$600,000"
2017,Alexandre Grenier,"$600,000"
2017,Jordan Binnington,"$600,000"
2017,Reece Scarlett,"$600,000"
2017,Andrew Crescenzi,"$600,000"
2017,Josh Jooris,"$600,000"
2017,Mark McNeill,"$600,000"
2017,Ryan Carpenter,"$600,000"
2017,Brody Sutter,"$600,000"
2017,Brenden Kichton,"$600,000"
2017,Mat Bodie,"$600,000"
2017,Nicklas Jensen,"$600,000"
2017,Alex Grant,"$600,000"
2017,Nate Guenin,"$600,000"
2017,Adam Cracknell,"$600,000"
2017,Chris Terry,"$600,000"
2017,Philip Samuelsson,"$600,000"
2017,Brad Hunt,"$600,000"
2017,Chris Butler,"$600,000"
2017,Taylor Fedun,"$600,000"
2017,Joe Whitney,"$600,000"
2017,Mike Sislo,"$600,000"
2017,Jim O'Brien,"$600,000"
2017,Chris Mueller,"$600,000"
2017,Chad Billins,"$600,000"
2017,Jayson Megna,"$600,000"
2017,Michael Chaput,"$600,000"
2017,Ben Street,"$600,000"
2017,Tyler Randell,"$600,000"
2017,Tim Schaller,"$600,000"
2017,Tommy Cross,"$600,000"
2017,Garret Ross,"$600,000"
2017,Michael Paliotta,"$600,000"
2017,Brian Strait,"$600,000"
2017,Dustin Stevenson,"$600,000"
2017,Justin Peters,"$600,000"
2017,Andy Miele,"$600,000"
2017,Michael Latta,"$600,000"
2017,Patrick Cannone,"$600,000"
2017,Chad Nehring,"$600,000"
2017,Andrew Agozzino,"$600,000"
2017,Ryan Stanton,"$600,000"
2017,Adam Clendening,"$600,000"
2017,Cole Schneider,"$600,000"
2017,Zac Dalpe,"$600,000"
2017,Maxime Lagacé,"$600,000"
2017,Michal Rozsíval,"$600,000"
2017,Dustin Tokarski,"$600,000"
2017,Joel Hanley,"$600,000"
2017,Michael Sgarbossa,"$600,000"
2017,Craig Cunningham,"$600,000"
2017,Derek Ryan,"$600,000"
2017,Chris Summers,"$600,000"
2017,Lukas Sedlak,"$600,000"
2017,Peter Budaj,"$600,000"
2017,Shawn Thornton,"$600,000"
2017,Nick Shore,"$600,000"
2017,Mat Clark,"$600,000"
2017,Matt Hackett,"$600,000"
2017,Brent Regner,"$600,000"
2017,Troy Grosenick,"$600,000"
2017,Zack Stortini,"$600,000"
2017,Guillaume Gelinas,"$605,000"
2017,Frédérick Gaudreau,"$595,000"
2017,Jean-Sébastien Dea,"$575,000"
2017,Nick Jensen,"$600,000"
2017,Andy Andreoff,"$600,000"
2017,Seth Helgeson,"$600,000"
2017,Max Friberg,"$600,000"
2017,Scott Wedgewood,"$600,000"
2017,Garrett Mitchell,"$600,000"
2017,Scott Darling,"$600,000"
2017,Samuel Henley,"$590,000"
2017,Jordan Oesterle,"$585,000"
2017,Jake Chelios,"$585,000"
2017,Evan McEneny,"$575,000"
2017,Kurtis MacDermid,"$575,000"
2017,Marc-Andre Bergeron,"$575,000"
2017,Ryan Carter,"$575,000"
2017,Connor Jones,"$575,000"
2017,Ryan Faragher,"$575,000"
2017,Stephen Gionta,"$575,000"
2017,Adam Pardy,"$575,000"
2017,Devin Setoguchi,"$575,000"
2017,Nicklas Grossmann,"$575,000"
2017,Danny Kristo,"$575,000"
2017,Yanni Gourde,"$575,000"
2017,Eric Boulton,"$575,000"
2017,Bobby Farnham,"$575,000"
2017,Erik Burgdoerfer,"$575,000"
2017,Matej Stransky,"$575,000"
2017,Garret Sparks,"$575,000"
2017,Daniel Catenacci,"$575,000"
2017,Cory Conacher,"$575,000"
2017,Dan Kelly,"$575,000"
2017,Mike Halmo,"$575,000"
2017,Garrett Wilson,"$575,000"
2017,Jeff Schultz,"$575,000"
2017,Michael Liambas,"$575,000"
2017,Kristers Gudlevskis,"$575,000"
2017,Brad Malone,"$575,000"
2017,Alex Friesen,"$575,000"
2017,Wade Megan,"$575,000"
2017,Jacob Doty,"$575,000"
2017,Karl Stollery,"$575,000"
2017,Morgan Ellis,"$575,000"
2017,Andrew MacWilliam,"$575,000"
2017,Carter Camper,"$575,000"
2017,Borna Rendulic,"$575,000"
2017,Edward Pasquale,"$575,000"
2017,Spencer Abbott,"$575,000"
2017,Mark Fraser,"$575,000"
2017,Harry Zolnierczyk,"$575,000"
2017,Darren Dietz,"$575,000"
2017,Joe Cannata,"$575,000"
2017,Pierre-Luc Letourneau-Leblond,"$575,000"
2017,Jeremy Morin,"$575,000"
2017,Christian Thomas,"$575,000"
2017,Greg Carey,"$575,000"
2017,Gabriel Dumont,"$575,000"
2017,Matt Irwin,"$575,000"
2017,Yannick Weber,"$575,000"
2017,Turner Elson,"$575,000"
2017,Chad Ruhwedel,"$575,000"
2017,Cameron Gaunce,"$575,000"
2017,David Warsofsky,"$575,000"
2017,Pierre-Cédric Labrie,"$575,000"
2017,Sam Carrick,"$575,000"
2017,Michaël Bournival,"$575,000"
2017,Stuart Percy,"$575,000"
2017,Steve Oleksy,"$575,000"
2017,Tom Sestito,"$575,000"
2017,Brandon Mashinter,"$575,000"
2017,Jordan Caron,"$575,000"
2017,Matt Taormina,"$575,000"
2017,Tye McGinn,"$575,000"
2017,Tim Erixon,"$575,000"
2017,Paul Carey,"$575,000"
2017,Luke Witkowski,"$575,000"
2017,Dennis Rasmussen,"$575,000"
2017,Kevin Porter,"$575,000"
2017,Mac Carruth,"$575,000"
2017,Marek Mazanec,"$575,000"
2017,Tom Nilsson,"$575,000"
2017,Lars Johansson,"$575,000"
2017,Tanner Richard,"$575,000"
2017,Joel Vermin,"$575,000"
2017,Adam Payerl,"$575,000"
2017,Oleg Yevenko,"$575,000"
2017,Andrew Campbell,"$575,000"
2017,Chris Brown,"$575,000"
2017,Vincent LoVerde,"$575,000"
2017,Reid McNeill,"$575,000"
2017,Chris Conner,"$575,000"
2017,Byron Froese,"$575,000"
2017,Mike McKenna,"$575,000"
2017,Richard Bachman,"$575,000"
2017,Chris Bourque,"$575,000"
2017,Cameron Schilling,"$575,000"
2017,Paul Thompson,"$575,000"
2017,Stanislav Galiev,"$575,000"
2017,Austin Watson,"$575,000"
2017,Mike Condon,"$575,000"
2017,Travis Morin,"$575,000"
2018,Jonathan Toews,"$13,800,000"
2018,Patrick Kane,"$13,800,000"
2018,Anze Kopitar,"$13,000,000"
2018,Alex Ovechkin,"$10,000,000"
2018,Jamie Benn,"$13,000,000"
2018,Evgeni Malkin,"$9,500,000"
2018,P.K. Subban,"$11,000,000"
2018,Sidney Crosby,"$10,900,000"
2018,Corey Perry,"$10,000,000"
2018,Leon Draisaitl,"$9,000,000"
2018,Steven Stamkos,"$9,500,000"
2018,Henrik Lundqvist,"$9,000,000"
2018,Claude Giroux,"$9,000,000"
2018,Jakub Voracek,"$10,000,000"
2018,Ryan Getzlaf,"$9,025,000"
2018,Ryan Johansen,"$8,000,000"
2018,Joe Thornton,"$8,000,000"
2018,Brent Burns,"$10,000,000"
2018,Phil Kessel,"$9,000,000"
2018,Victor Hedman,"$8,000,000"
2018,Shea Weber,"$12,000,000"
2018,Evgeny Kuznetsov,"$10,000,000"
2018,Rick Nash,"$8,200,000"
2018,Dustin Byfuglien,"$8,000,000"
2018,Ryan Suter,"$9,000,000"
2018,Zach Parise,"$9,000,000"
2018,Aaron Ekblad,"$9,000,000"
2018,Vladimir Tarasenko,"$7,000,000"
2018,Ryan O'Reilly,"$9,000,000"
2018,Jason Spezza,"$7,500,000"
2018,Sergei Bobrovsky,"$6,500,000"
2018,Bobby Ryan,"$7,250,000"
2018,David Krejci,"$7,500,000"
2018,Kris Letang,"$7,250,000"
2018,Tuukka Rask,"$7,500,000"
2018,Pekka Rinne,"$7,000,000"
2018,Daniel Sedin,"$7,000,000"
2018,Henrik Sedin,"$7,000,000"
2018,Paul Stastny,"$7,500,000"
2018,Drew Doughty,"$7,600,000"
2018,Dion Phaneuf,"$7,000,000"
2018,Brent Seabrook,"$9,000,000"
2018,Ryan Kesler,"$6,675,000"
2018,Patrice Bergeron,"$8,750,000"
2018,Johnny Gaudreau,"$6,750,000"
2018,Mark Giordano,"$6,750,000"
2018,Mikko Koivu,"$9,180,000"
2018,Nicklas Bäckström,"$7,500,000"
2018,David Pastrnak,"$8,000,000"
2018,Kevin Shattenkirk,"$8,000,000"
2018,Derek Stepan,"$7,000,000"
2018,Carey Price,"$7,000,000"
2018,Alex Pietrangelo,"$7,000,000"
2018,Erik Karlsson,"$7,000,000"
2018,Sean Monahan,"$6,500,000"
2018,Keith Yandle,"$7,500,000"
2018,Nathan MacKinnon,"$5,750,000"
2018,Alexander Radulov,"$8,000,000"
2018,Patrick Marleau,"$8,500,000"
2018,Brad Marchand,"$8,000,000"
2018,Mark Scheifele,"$6,750,000"
2018,Braden Holtby,"$7,000,000"
2018,Henrik Zetterberg,"$7,000,000"
2018,Artemi Panarin,"$6,000,000"
2018,Kyle Okposo,"$8,000,000"
2018,Loui Eriksson,"$8,000,000"
2018,David Backes,"$8,000,000"
2018,Milan Lucic,"$8,000,000"
2018,Filip Forsberg,"$6,000,000"
2018,Tomas Plekanec,"$5,000,000"
2018,Erik Johnson,"$6,000,000"
2018,Brandon Saad,"$6,250,000"
2018,Johnny Boychuk,"$7,000,000"
2018,Mike Green,"$6,000,000"
2018,Cory Schneider,"$6,000,000"
2018,Jordan Staal,"$6,000,000"
2018,Logan Couture,"$6,000,000"
2018,Joe Pavelski,"$6,000,000"
2018,Matt Duchene,"$6,000,000"
2018,Corey Crawford,"$6,000,000"
2018,Ryan Nugent-Hopkins,"$6,000,000"
2018,Jordan Eberle,"$6,000,000"
2018,Taylor Hall,"$6,000,000"
2018,Jonathan Huberdeau,"$6,200,000"
2018,Aleksander Barkov,"$5,250,000"
2018,Semyon Varlamov,"$5,750,000"
2018,Kari Lehtonen,"$5,000,000"
2018,Dustin Brown,"$6,500,000"
2018,Brandon Dubinsky,"$5,850,000"
2018,Jonathan Quick,"$7,000,000"
2018,Ryan Callahan,"$6,500,000"
2018,Mikael Granlund,"$5,250,000"
2018,T.J. Oshie,"$8,000,000"
2018,Alexander Steen,"$7,000,000"
2018,Dougie Hamilton,"$5,750,000"
2018,Marc-André Fleury,"$5,750,000"
2018,Travis Zajac,"$6,500,000"
2018,Matt Niskanen,"$5,750,000"
2018,Tyler Seguin,"$6,000,000"
2018,Toby Enström,"$5,750,000"
2018,Jeff Skinner,"$6,000,000"
2018,Marc Staal,"$6,000,000"
2018,Mike Smith,"$6,000,000"
2018,Jason Pominville,"$5,000,000"
2018,Blake Wheeler,"$5,800,000"
2018,Gabriel Landeskog,"$6,000,000"
2018,Duncan Keith,"$5,000,000"
2018,Bo Horvat,"$6,500,000"
2018,Colton Parayko,"$6,500,000"
2018,Justin Schultz,"$5,500,000"
2018,Jonathan Drouin,"$6,500,000"
2018,Tyson Barrie,"$5,250,000"
2018,Andrew Ladd,"$7,500,000"
2018,Nick Leddy,"$5,000,000"
2018,Andrej Sekera,"$5,500,000"
2018,Jeff Petry,"$6,000,000"
2018,Nick Foligno,"$5,500,000"
2018,John Tavares,"$6,000,000"
2018,Oliver Ekman-Larsson,"$6,500,000"
2018,Dave Bolland,"$5,500,000"
2018,Brooks Orpik,"$5,500,000"
2018,Tyler Myers,"$3,500,000"
2018,Alex Goligoski,"$6,100,000"
2018,Rasmus Ristolainen,"$5,400,000"
2018,Seth Jones,"$5,400,000"
2018,Jay Bouwmeester,"$5,400,000"
2018,Mika Zibanejad,"$6,000,000"
2018,Jaden Schwartz,"$5,500,000"
2018,Roberto Luongo,"$6,714,000"
2018,Tomas Tatar,"$6,000,000"
2018,Ondrej Palat,"$5,600,000"
2018,Nathan Horton,"$6,000,000"
2018,Jimmy Howard,"$5,000,000"
2018,Marián Hossa,"$1,000,000"
2018,Jeff Carter,"$6,500,000"
2018,Nino Niederreiter,"$4,600,000"
2018,Frans Nielsen,"$6,000,000"
2018,Torey Krug,"$5,500,000"
2018,Evander Kane,"$6,000,000"
2018,Joffrey Lupul,"$3,750,000"
2018,David Clarkson,"$7,000,000"
2018,Hampus Lindholm,"$6,000,000"
2018,Mike Hoffman,"$5,650,000"
2018,Jared Spurgeon,"$5,500,000"
2018,Zach Bogosian,"$5,500,000"
2018,Brayden Schenn,"$5,000,000"
2018,Dmitry Orlov,"$6,500,000"
2018,Tyler Johnson,"$5,000,000"
2018,Danny DeKeyser,"$5,500,000"
2018,Reilly Smith,"$6,000,000"
2018,Frederik Andersen,"$5,000,000"
2018,Morgan Rielly,"$5,000,000"
2018,Mikhail Grabovski,"$6,000,000"
2018,Andy Greene,"$5,000,000"
2018,Matt Moulson,"$5,000,000"
2018,James Neal,"$5,000,000"
2018,Andrew MacDonald,"$5,250,000"
2018,Alexander Edler,"$6,000,000"
2018,Derick Brassard,"$3,500,000"
2018,Valtteri Filppula,"$5,000,000"
2018,Ben Bishop,"$7,000,000"
2018,Alexander Wennberg,"$3,500,000"
2018,Alex Galchenyuk,"$4,900,000"
2018,Marc Methot,"$4,900,000"
2018,Sami Vatanen,"$5,000,000"
2018,Marián Gáborík,"$5,075,000"
2018,Paul Martin,"$4,400,000"
2018,Ryane Clowe,"$4,850,000"
2018,Justin Faulk,"$5,500,000"
2018,Nikita Kucherov,"$4,500,000"
2018,Martin Hanzal,"$5,250,000"
2018,Vincent Trocheck,"$4,500,000"
2018,Gustav Nyquist,"$5,250,000"
2018,Carl Söderberg,"$5,000,000"
2018,Niklas Kronwall,"$3,500,000"
2018,Jori Lehterä,"$4,700,000"
2018,Ryan McDonagh,"$5,100,000"
2018,Bryan Little,"$5,000,000"
2018,TJ Brodie,"$4,838,000"
2018,Kyle Palmieri,"$4,500,000"
2018,Clarke MacArthur,"$4,750,000"
2018,Karl Alzner,"$6,000,000"
2018,Chris Kreider,"$5,000,000"
2018,Tyler Toffoli,"$4,400,000"
2018,Tyler Ennis,"$3,650,000"
2018,Jason Garrison,"$2,500,000"
2018,Marcus Johansson,"$4,750,000"
2018,Artem Anisimov,"$5,000,000"
2018,Justin Williams,"$5,000,000"
2018,Shayne Gostisbehere,"$6,000,000"
2018,Vadim Shipachyov,"$5,000,000"
2018,Nikita Zaitsev,"$4,500,000"
2018,Jason Demers,"$5,400,000"
2018,Troy Brouwer,"$4,500,000"
2018,Nazem Kadri,"$5,000,000"
2018,Mats Zuccarello,"$4,500,000"
2018,Jaroslav Halák,"$5,000,000"
2018,Max Pacioretty,"$5,000,000"
2018,Anton Strålman,"$4,500,000"
2018,Alex Killorn,"$4,450,000"
2018,Christopher Tanev,"$5,000,000"
2018,Brandon Sutter,"$4,250,000"
2018,Jack Johnson,"$5,000,000"
2018,Brendan Smith,"$5,000,000"
2018,Jake Allen,"$3,850,000"
2018,Dmitry Kulikov,"$4,333,333"
2018,Sean Couturier,"$4,000,000"
2018,Devan Dubnyk,"$5,000,000"
2018,Michael Frolík,"$4,000,000"
2018,Viktor Arvidsson,"$4,250,000"
2018,Justin Abdelkader,"$5,000,000"
2018,David Savard,"$4,000,000"
2018,John Klingberg,"$3,500,000"
2018,Craig Smith,"$4,250,000"
2018,Jonathan Ericsson,"$4,250,000"
2018,Marc-Édouard Vlasic,"$4,250,000"
2018,Patric Hörnqvist,"$4,750,000"
2018,James van Riemsdyk,"$5,000,000"
2018,Tyler Bozak,"$4,000,000"
2018,Craig Anderson,"$3,100,000"
2018,Nikolai Kulemin,"$5,250,000"
2018,Oscar Klefbom,"$3,500,000"
2018,Jonas Brodin,"$4,500,000"
2018,Damon Severson,"$2,500,000"
2018,Cam Talbot,"$4,150,000"
2018,Adam Larsson,"$4,500,000"
2018,Scott Darling,"$4,750,000"
2018,Mathieu Perreault,"$4,500,000"
2018,Brian Dumoulin,"$4,100,000"
2018,Nick Bonino,"$4,100,000"
2018,Steve Mason,"$4,100,000"
2018,Nick Bjugstad,"$3,850,000"
2018,Alexei Emelin,"$4,400,000"
2018,Niklas Hjalmarsson,"$4,000,000"
2018,Olli Määttä,"$4,083,300"
2018,Jake Gardiner,"$4,050,000"
2018,Robin Lehner,"$4,000,000"
2018,Evgeni Dadonov,"$4,650,000"
2018,Kris Russell,"$5,000,000"
2018,Petr Mrázek,"$4,150,000"
2018,Victor Rask,"$4,000,000"
2018,Mikkel Boedker,"$4,800,000"
2018,Carl Hagelin,"$3,667,000"
2018,Kevin Bieksa,"$4,000,000"
2018,Alec Martinez,"$4,000,000"
2018,Adam Henrique,"$5,000,000"
2018,Marco Scandella,"$4,000,000"
2018,Zdeno Chara,"$4,000,000"
2018,Roman Josi,"$5,000,000"
2018,Jake Muzzin,"$4,100,000"
2018,Cam Fowler,"$4,000,000"
2018,Wayne Simmonds,"$4,750,000"
2018,John Carlson,"$4,000,000"
2018,Johan Franzen,"$2,000,000"
2018,Colin Wilson,"$4,000,000"
2018,Andrew Shaw,"$5,000,000"
2018,Josh Gorges,"$3,900,000"
2018,Travis Hamonic,"$4,875,000"
2018,Patrik Berglund,"$4,700,000"
2018,Connor Murphy,"$4,600,000"
2018,Darren Helm,"$4,500,000"
2018,Cody Eakin,"$3,850,000"
2018,Matt Beleskey,"$4,000,000"
2018,Justin Braun,"$3,800,000"
2018,Rickard Rakell,"$3,800,000"
2018,Tanner Pearson,"$3,500,000"
2018,Matt Murray,"$3,750,000"
2018,Dan Hamhuis,"$3,000,000"
2018,David Perron,"$3,750,000"
2018,Mattias Ekholm,"$3,500,000"
2018,Jakob Silfverberg,"$3,750,000"
2018,Anders Lee,"$4,500,000"
2018,Brendan Gallagher,"$2,750,000"
2018,Braydon Coburn,"$3,700,000"
2018,Jacob Markström,"$3,400,000"
2018,Matt Read,"$3,500,000"
2018,Mark Fayne,"$3,500,000"
2018,Luca Sbisa,"$4,000,000"
2018,Mikael Backlund,"$3,575,000"
2018,Michael Stone,"$3,500,000"
2018,Erik Gudbranson,"$3,500,000"
2018,Vladimír Sobotka,"$4,000,000"
2018,Cal Clutterbuck,"$5,000,000"
2018,Andrei Vasilevskiy,"$3,000,000"
2018,Eric Staal,"$3,500,000"
2018,Mark Stone,"$4,500,000"
2018,Cam Atkinson,"$4,500,000"
2018,Lars Eller,"$4,750,000"
2018,Kyle Turris,"$4,000,000"
2018,James Reimer,"$3,200,000"
2018,Radko Gudas,"$3,500,000"
2018,Casey Cizikas,"$3,000,000"
2018,Thomas Greiss,"$3,000,000"
2018,Jamie McGinn,"$3,500,000"
2018,Calvin De Haan,"$3,300,000"
2018,Cam Ward,"$3,100,000"
2018,Josh Bailey,"$4,000,000"
2018,Joel Ward,"$3,275,000"
2018,Brenden Dillon,"$3,400,000"
2018,Zack Smith,"$3,250,000"
2018,Clayton Stoner,"$3,250,000"
2018,Charlie Coyle,"$3,500,000"
2018,Trevor Daley,"$4,000,000"
2018,Sam Gagner,"$2,750,000"
2018,Patrick Eaves,"$3,300,000"
2018,Matt Stajan,"$2,500,000"
2018,Jean-Gabriel Pageau,"$2,600,000"
2018,Marcus Krüger,"$3,475,000"
2018,Conor Sheary,"$3,000,000"
2018,André Burakovsky,"$2,750,000"
2018,Ron Hainsey,"$3,600,000"
2018,Dan Girardi,"$3,250,000"
2018,Michael Del Zotto,"$3,000,000"
2018,Tomas Hertl,"$3,200,000"
2018,Martin Jones,"$3,000,000"
2018,Andrew Cogliano,"$3,300,000"
2018,Leo Komarov,"$2,950,000"
2018,Carl Gunnarsson,"$2,900,000"
2018,Boone Jenner,"$2,900,000"
2018,Kevin Klein,"$2,750,000"
2018,Marcus Foligno,"$2,000,000"
2018,Teuvo Teräväinen,"$2,860,000"
2018,Ryan Spooner,"$2,825,000"
2018,Ryan Murray,"$2,825,000"
2018,Jacob Trouba,"$3,500,000"
2018,Richard Pánik,"$2,800,000"
2018,Ben Hutton,"$2,800,000"
2018,Cody Ceci,"$3,350,000"
2018,Brian Elliott,"$2,500,000"
2018,Jonathan Bernier,"$2,750,000"
2018,Erik Haula,"$2,750,000"
2018,J.T. Miller,"$2,750,000"
2018,Eddie Läck,"$3,000,000"
2018,Adam McQuaid,"$3,000,000"
2018,Mark Pysyk,"$1,950,000"
2018,Elias Lindholm,"$2,900,000"
2018,Ben Lovejoy,"$2,750,000"
2018,Derek Dorsett,"$2,500,000"
2018,Kevin Hayes,"$2,600,000"
2018,Brian Boyle,"$2,600,000"
2018,Matt Dumba,"$2,750,000"
2018,Radim Vrbata,"$2,500,000"
2018,Anders Nilsson,"$3,000,000"
2018,Chad Johnson,"$2,500,000"
2018,Michal Neuvirth,"$2,500,000"
2018,Alexandre Burrows,"$2,500,000"
2018,Ryan Strome,"$3,000,000"
2018,Matt Martin,"$2,500,000"
2018,Joe Colborne,"$2,500,000"
2018,Lee Stempniak,"$2,500,000"
2018,Kevan Miller,"$2,500,000"
2018,Brock Nelson,"$3,500,000"
2018,Ryan Ellis,"$3,000,000"
2018,Jannik Hansen,"$3,000,000"
2018,Nathan Beaulieu,"$2,300,000"
2018,Mike Condon,"$1,700,000"
2018,Blake Comeau,"$2,400,000"
2018,Dale Weise,"$2,550,000"
2018,Michael Raffl,"$2,350,000"
2018,John Gibson,"$2,100,000"
2018,Connor Hellebuyck,"$2,250,000"
2018,Zach Hyman,"$2,000,000"
2018,Matt Hunwick,"$2,500,000"
2018,Jason Chimera,"$2,500,000"
2018,Nate Schmidt,"$2,150,000"
2018,Tobias Rieder,"$2,450,000"
2018,Radek Faksa,"$2,000,000"
2018,Esa Lindell,"$2,200,000"
2018,Matt Calvert,"$2,900,000"
2018,Thomas Hickey,"$3,100,000"
2018,Nikita Zadorov,"$2,100,000"
2018,Shawn Matthias,"$2,125,000"
2018,Connor Brown,"$2,100,000"
2018,David Schlemko,"$2,250,000"
2018,Ian Cole,"$2,500,000"
2018,Brad Richardson,"$2,250,000"
2018,Riley Sheahan,"$2,075,000"
2018,Thomas Vanek,"$2,000,000"
2018,Chris Kunitz,"$2,000,000"
2018,Ryan Miller,"$2,000,000"
2018,Melker Karlsson,"$2,000,000"
2018,Calle Järnkrok,"$1,800,000"
2018,Tom Wilson,"$2,250,000"
2018,Jason Zucker,"$2,000,000"
2018,Trevor Lewis,"$2,000,000"
2018,Eric Fehr,"$2,000,000"
2018,Patrick Maroon,"$2,100,000"
2018,Antoine Roussel,"$2,400,000"
2018,Sam Bennett,"$1,950,000"
2018,Zack Kassian,"$1,850,000"
2018,Andrej Sustr,"$1,950,000"
2018,Vladislav Namestnikov,"$1,975,000"
2018,Joonas Donskoi,"$1,900,000"
2018,Josh Anderson,"$1,600,000"
2018,Jesper Fast,"$1,750,000"
2018,Alex Petrovic,"$1,850,000"
2018,Sven Baertschi,"$2,000,000"
2018,Jordan Martinook,"$1,750,000"
2018,Ryan Dzingel,"$1,500,000"
2018,Luke Glendening,"$2,000,000"
2018,Mark Letestu,"$1,800,000"
2018,Micheal Ferland,"$1,700,000"
2018,Brett Ritchie,"$1,700,000"
2018,Jordan Weal,"$1,750,000"
2018,Kris Versteeg,"$1,750,000"
2018,Antoine Vermette,"$1,750,000"
2018,Jay Beagle,"$1,750,000"
2018,Oscar Lindberg,"$1,600,000"
2018,Brayden McNabb,"$1,800,000"
2018,John Moore,"$1,950,000"
2018,Nate Thompson,"$1,650,000"
2018,Michael Grabner,"$1,650,000"
2018,Nick Holden,"$1,800,000"
2018,Zemgus Girgensons,"$1,600,000"
2018,Adam Pelech,"$875,000"
2018,Jake McCabe,"$1,775,000"
2018,Kyle Clifford,"$1,700,000"
2018,Dalton Prout,"$1,900,000"
2018,Philipp Grubauer,"$1,500,000"
2018,Brett Connolly,"$1,500,000"
2018,Johan Larsson,"$1,400,000"
2018,Pierre-Édouard Bellemare,"$1,450,000"
2018,Derek Ryan,"$1,425,000"
2018,Brandon Davidson,"$1,550,000"
2018,Sven Andrighetto,"$1,250,000"
2018,Ben Chiarot,"$1,200,000"
2018,Andreas Athanasiou,"$1,387,500"
2018,Derek MacKenzie,"$1,650,000"
2018,Andrew Hammond,"$1,500,000"
2018,Cody McLeod,"$1,250,000"
2018,Ondrej Pavelec,"$1,300,000"
2018,Joakim Nordström,"$1,300,000"
2018,Chris Kelly,"$1,250,000"
2018,Xavier Ouellet,"$1,200,000"
2018,Kyle Quincey,"$1,250,000"
2018,Keith Kinkaid,"$1,200,000"
2018,Dennis Seidenberg,"$1,250,000"
2018,Martin Marincin,"$1,300,000"
2018,Luke Schenn,"$1,500,000"
2018,J.T. Brown,"$1,250,000"
2018,Erik Condra,"$1,500,000"
2018,Anthony Duclair,"$1,200,000"
2018,Anton Khudobin,"$1,200,000"
2018,Torrey Mitchell,"$1,300,000"
2018,Paul Byron,"$1,200,000"
2018,Benoit Pouliot,"$1,150,000"
2018,Robert Bortuzzo,"$1,150,000"
2018,Chris Stewart,"$1,100,000"
2018,Michael Hutchinson,"$1,300,000"
2018,Jon Merrill,"$1,275,000"
2018,Adam Lowry,"$1,250,000"
2018,Carter Hutton,"$1,000,000"
2018,Ryan Reaves,"$1,125,000"
