Year,Player,Salary
2012,Tyson Alualu,"$1,362,500"
2012,Garrison Sanborn,"$1,360,000"
2012,Josh Johnson,"$1,358,823"
2012,Lavonte David,"$1,354,896"
2012,Mike McGlynn,"$1,350,000"
2012,Artis Hicks,"$1,350,000"
2012,Chris Kluwe,"$1,350,000"
2012,Anthony Collins,"$1,350,000"
2012,Shaun Suisham,"$1,350,000"
2012,Brian Orakpo,"$1,339,000"
2012,Von Miller,"$1,329,563"
2012,Anthony Davis,"$1,325,000"
2012,Brendon Ayanbadejo,"$1,325,000"
2012,Kirk Morrison,"$1,321,875"
2012,Austin Collie,"$1,308,000"
2012,Brian Hartline,"$1,308,000"
2012,Ramses Barden,"$1,308,000"
2012,Captain Munnerlyn,"$1,308,000"
2012,Pat McAfee,"$1,308,000"
2012,Brice McCain,"$1,308,000"
2012,Glover Quin,"$1,308,000"
2012,Chris Clemons,"$1,308,000"
2012,Marcell Dareus,"$1,302,605"
2012,Marcus Trufant,"$1,300,000"
2012,Rashad Butler,"$1,300,000"
2012,Rex Grossman,"$1,300,000"
2012,Antonio Dixon,"$1,290,000"
2012,Vinny Curry,"$1,289,512"
2012,Will Allen,"$1,280,000"
2012,Adam Podlesh,"$1,275,000"
2012,A.J. Green,"$1,269,913"
2012,Kelechi Osemele,"$1,263,360"
2012,Doug Legursky,"$1,260,000"
2012,Kory Lichtensteiger,"$1,260,000"
2012,Lance Louis,"$1,260,000"
2012,Steven Hauschka,"$1,260,000"
2012,Ramon Foster,"$1,260,000"
2012,Louis Vasquez,"$1,260,000"
2012,Rashad Johnson,"$1,260,000"
2012,Dan Skuta,"$1,260,000"
2012,Louis Murphy,"$1,260,000"
2012,Derek Cox,"$1,260,000"
2012,Ryan Mundy,"$1,260,000"
2012,Keenan Lewis,"$1,260,000"
2012,Jonathan Casillas,"$1,260,000"
2012,Kevin Huber,"$1,260,000"
2012,Vance Walker,"$1,260,000"
2012,Clark Harris,"$1,260,000"
2012,Corey Hilliard,"$1,260,000"
2012,Greg Toler,"$1,260,000"
2012,Sammie Lee Hill,"$1,260,000"
2012,Terrance Knighton,"$1,260,000"
2012,Chris Williams,"$1,250,000"
2012,Caleb Hanie,"$1,250,000"
2012,Antonio Johnson,"$1,250,000"
2012,LaMichael James,"$1,243,744"
2012,Antoine Cason,"$1,240,000"
2012,Casey Hayward,"$1,237,208"
2012,Mike Leach,"$1,225,000"
2012,Drew Stanton,"$1,225,000"
2012,Rueben Randle,"$1,224,132"
2012,Rolando McClain,"$1,220,000"
2012,Jason Trusnik,"$1,215,000"
2012,Ryan McBean,"$1,214,286"
2012,Patrick Peterson,"$1,212,705"
2012,Bradley Fletcher,"$1,202,202"
2012,Jon Ryan,"$1,200,000"
2012,Blake Costanzo,"$1,200,000"
2012,Yeremiah Bell,"$1,200,000"
2012,Craig Dahl,"$1,200,000"
2012,King Dunlap,"$1,200,000"
2012,Pat Sims,"$1,200,000"
2012,Kevin Vickerson,"$1,200,000"
2012,Titus Young,"$1,188,333"
2012,Jon Condo,"$1,175,000"
2012,Felix Jones,"$1,170,000"
2012,Brian Cushing,"$1,153,000"
2012,Miles Austin,"$1,150,000"
2012,Charlie Peprah,"$1,150,000"
2012,Ropati Pitoitua,"$1,150,000"
2012,Trevor Scott,"$1,150,000"
2012,Mike Patterson,"$1,150,000"
2012,J.J. Jansen,"$1,140,000"
2012,Patrick Bailey,"$1,130,000"
2012,Reed Doughty,"$1,125,000"
2012,Julio Jones,"$1,110,625"
2012,Adam Hayward,"$1,105,700"
2012,C.J. Spiller,"$1,102,917"
2012,Dylan Gandy,"$1,100,000"
2012,Earl Thomas,"$1,100,000"
2012,Tim Tebow,"$1,100,000"
2012,Josh Robinson,"$1,097,000"
2012,Dwayne Allen,"$1,093,304"
2012,Duane Brown,"$1,081,500"
2012,Ronnie Hillman,"$1,080,832"
2012,Keith Rivers,"$1,078,125"
2012,DeVier Posey,"$1,074,092"
2012,Louis Delmas,"$1,073,250"
2012,Brandon Pettigrew,"$1,062,500"
2012,T.J. Graham,"$1,061,252"
2012,Trumaine Johnson,"$1,061,176"
2012,Bryan Anger,"$1,052,500"
2012,Mike Jenkins,"$1,052,000"
2012,Scott Shanle,"$1,050,000"
2012,Josh LeRibeus,"$1,046,324"
2012,Kyle Love,"$1,040,000"
2012,Brandon Taylor,"$1,033,876"
2012,Aldon Smith,"$1,028,818"
2012,Olivier Vernon,"$1,028,080"
2012,Donald Stephenson,"$1,027,500"
2012,Brett Goode,"$1,025,000"
2012,Dave Ball,"$1,025,000"
2012,Barry Richardson,"$1,020,000"
2012,Aaron Maybin,"$1,015,000"
2012,Chris Pressley,"$1,015,000"
2012,Russell Wilson,"$1,009,400"
2012,Toby Gerhart,"$1,007,500"
2012,Larry English,"$1,007,500"
2012,Brandon Brooks,"$1,007,436"
2012,Mike Iupati,"$1,003,500"
2012,Ryan Cook,"$1,000,000"
2012,Atari Bigby,"$1,000,000"
2012,Brandon Gibson,"$1,000,000"
2012,Reggie Walker,"$1,000,000"
2012,Gary Gibson,"$1,000,000"
2012,Clark Haggans,"$1,000,000"
2012,Ronnie Brown,"$1,000,000"
2012,Tyler Thigpen,"$1,000,000"
2012,Demar Dotson,"$1,000,000"
2012,Chase Daniel,"$1,000,000"
2012,Keith Brooking,"$1,000,000"
2012,Gerald Sensabaugh,"$1,000,000"
2012,Quintin Mikell,"$1,000,000"
2012,Todd McClure,"$990,000"
2012,Mike Peterson,"$990,000"
2012,Daniel Graham,"$990,000"
2012,David Carr,"$990,000"
2012,Charlie Batch,"$990,000"
2012,Shayne Graham,"$990,000"
2012,Chris Hope,"$990,000"
2012,Brandon Hardin,"$981,376"
2012,Michael Egnew,"$978,956"
2012,Dave Zastudil,"$975,000"
2012,Demario Davis,"$967,960"
2012,Tyrone Crawford,"$965,252"
2012,Robert Ayers,"$965,000"
2012,Mike Martin,"$957,560"
2012,Vontae Davis,"$957,500"
2012,Mohamed Sanu,"$953,252"
2012,Adam-Pacman Jones,"$950,000"
2012,Will Allen,"$950,000"
2012,Corey McIntyre,"$950,000"
2012,Spencer Larsen,"$950,000"
2012,Jake Locker,"$947,091"
2012,Shawne Merriman,"$947,059"
2012,Bernard Pierce,"$945,944"
2012,Tyron Smith,"$943,004"
2012,Percy Harvin,"$942,500"
2012,Bill Bentley,"$939,112"
2012,Sean Spence,"$935,380"
2012,John Hughes,"$934,140"
2012,Nick Foles,"$933,250"
2012,Akiem Hicks,"$932,000"
2012,Jake Bequette,"$929,800"
2012,Patrick Mannelly,"$925,000"
2012,Brian Moorman,"$925,000"
2012,Brandon Stokley,"$925,000"
2012,Plaxico Burress,"$925,000"
2012,Brian Jennings,"$925,000"
2012,Bryan Thomas,"$925,000"
2012,Jason Pierre-Paul,"$925,000"
2012,Vonnie Holliday,"$925,000"
2012,Shaun Rogers,"$925,000"
2012,Lamar Holmes,"$923,600"
2012,Blaine Gabbert,"$920,529"
2012,T.Y. Hilton,"$917,400"
2012,James Sanders,"$915,000"
2012,Lawrence Jackson,"$915,000"
2012,Brandon Thompson,"$911,200"
2012,Jayron Hosley,"$905,000"
2012,Geoff Schwartz,"$900,000"
2012,Andre Caldwell,"$900,000"
2012,Dan Orlovsky,"$900,000"
2012,William Hayes,"$900,000"
2012,Tony Bergstrom,"$896,016"
2012,Bradie James,"$890,000"
2012,Rex Hadnot,"$890,000"
2012,Demorrio Williams,"$890,000"
2012,Sean Considine,"$890,000"
2012,Aubrayo Franklin,"$890,000"
2012,Sean Locklear,"$890,000"
2012,Clay Matthews Jr.,"$890,000"
2012,Billy Bajema,"$890,000"
2012,Ben Hartsock,"$890,000"
2012,Will Heller,"$890,000"
2012,Don Muhlbach,"$890,000"
2012,Kassim Osgood,"$890,000"
2012,Braylon Edwards,"$890,000"
2012,Niko Koutouvides,"$890,000"
2012,Max Starks,"$890,000"
2012,Byron Leftwich,"$890,000"
2012,Kelvin Hayden,"$890,000"
2012,Jim Leonhard,"$890,000"
2012,Donnie Jones,"$890,000"
2012,Chris Givens,"$887,028"
2012,J.J. Watt,"$885,795"
2012,Patrick Angerer,"$880,000"
2012,Lamar Miller,"$876,000"
2012,Jeremy Cain,"$875,000"
2012,Matthew Mulligan,"$875,000"
2012,Donte Stallworth,"$875,000"
2012,Craig Steltz,"$875,000"
2012,Josh McCown,"$875,000"
2012,Nick Eason,"$875,000"
2012,Gino Gradkowski,"$874,424"
2012,Ben Jones,"$871,448"
2012,Travis Benjamin,"$867,000"
2012,Donald Brown,"$865,000"
2012,Michael Oher,"$865,000"
2012,Omar Bolden,"$864,428"
2012,Kirk Cousins,"$862,688"
2012,Joe Adams,"$857,552"
2012,Knowshon Moreno,"$855,000"
2012,Abram Elam,"$850,000"
2012,Alex Smith,"$850,000"
2012,Cullen Loeffler,"$850,000"
2012,Mike DeVito,"$850,000"
2012,Nigel Bradham,"$847,424"
2012,Robert Turbin,"$846,456"
2012,Devon Wylie,"$845,400"
2012,Peria Jerry,"$845,000"
2012,John Denney,"$845,000"
2012,Ladarius Green,"$840,900"
2012,Christian Ponder,"$836,759"
2012,Evan Rodriguez,"$835,200"
2012,Kyle Wilber,"$829,220"
2012,Brandon Graham,"$827,500"
2012,Eric Wood,"$825,000"
2012,Dan Koppen,"$825,000"
2012,Oniel Cousins,"$825,000"
2012,John Greco,"$825,000"
2012,Greg Warren,"$825,000"
2012,Barrett Ruud,"$825,000"
2012,Erik Coleman,"$825,000"
2012,Michael Jenkins,"$825,000"
2012,Jon Dorenbos,"$825,000"
2012,Matt Giordano,"$825,000"
2012,Chris Carr,"$825,000"
2012,Michael Adams,"$825,000"
2012,Mat McBriar,"$825,000"
2012,Cedric Benson,"$825,000"
2012,Mewelde Moore,"$825,000"
2012,Luke McCown,"$825,000"
2012,Derek Anderson,"$825,000"
2012,Bryan Scott,"$825,000"
2012,Chris Crocker,"$825,000"
2012,Cullen Jenkins,"$825,000"
2012,Maake Kemoeatu,"$825,000"
2012,Chase Blackburn,"$825,000"
2012,Jaye Howard,"$824,864"
2012,Frank Alexander,"$824,861"
2012,Nick Fairley,"$824,500"
2012,Coty Sensabaugh,"$822,092"
2012,Bobby Massie,"$820,339"
2012,Geno Hayes,"$820,000"
2012,Orson Charles,"$819,300"
2012,Joe Looney,"$815,204"
2012,Jarius Wright,"$810,108"
2012,James-Michael Johnson,"$805,908"
2012,Robert Quinn,"$803,941"
2012,Keshawn Martin,"$802,560"
2012,Ryan Wendell,"$800,000"
2012,Lorenzo Alexander,"$800,000"
2012,Josh Barrett,"$800,000"
2012,Mike Pouncey,"$795,895"
2012,Brandon Boykin,"$795,468"
2012,Jon Weeks,"$795,000"
2012,Darius Butler,"$795,000"
2012,Ron Brooks,"$790,540"
2012,Jermaine Gresham,"$790,250"
2012,L.P. Ladouceur,"$790,000"
2012,Jared Crick,"$781,500"
2012,Alameda Ta'amu,"$777,500"
2012,Adrien Robinson,"$775,652"
2012,Ryan Kerrigan,"$771,377"
2012,Maurkice Pouncey,"$766,125"
2012,Mike Pollak,"$765,000"
2012,Nick Folk,"$765,000"
2012,Chaz Schilens,"$765,000"
2012,Kedric Golston,"$765,000"
2012,Antwan Applewhite,"$765,000"
2012,Dennis Roland,"$765,000"
2012,Jordan Senn,"$765,000"
2012,Nate Solder,"$763,204"
2012,Eben Britton,"$758,800"
2012,Corey Liuget,"$752,998"
2012,Donald Thomas,"$750,000"
2012,Rodger Saffold,"$750,000"
2012,Hakeem Nicks,"$750,000"
2012,Jerome Felton,"$750,000"
2012,Danny Woodhead,"$750,000"
2012,Matt Leinart,"$750,000"
2012,Adrian Clayborn,"$748,189"
2012,Prince Amukamara,"$746,859"
2012,Evander Hood,"$745,000"
2012,Phil Taylor,"$742,875"
2012,James Ihedigbo,"$740,000"
2012,Anthony Castonzo,"$738,686"
2012,Danny Watkins,"$735,725"
2012,Cameron Jordan,"$726,427"
2012,Sean Weatherspoon,"$726,250"
2012,Raymond Ventrone,"$725,000"
2012,Thomas Gafford,"$725,000"
2012,Marvin Mitchell,"$725,000"
2012,Erik Walden,"$725,000"
2012,Derrick Morgan,"$725,000"
2012,James Carpenter,"$722,341"
2012,Jonathan Baldwin,"$718,255"
2012,John Wendling,"$715,000"
2012,Jimmy Smith,"$714,168"
2012,Mark Ingram,"$712,125"
2012,Kellen Clemens,"$710,000"
2012,Brett Kern,"$706,000"
2012,Nick Novak,"$700,000"
2012,Brandon Siler,"$700,000"
2012,Charlie Peprah,"$700,000"
2012,Robert Turner,"$700,000"
2012,D'Anthony Batiste,"$700,000"
2012,Leger Douzable,"$700,000"
2012,Manuel Ramirez,"$700,000"
2012,Edgar Jones,"$700,000"
2012,Elbert Mack,"$700,000"
2012,Brandon Johnson,"$700,000"
2012,Allen Barbre,"$700,000"
2012,Bryan Kehl,"$700,000"
2012,Rocky McIntosh,"$700,000"
2012,Ryan Harris,"$700,000"
2012,Jonathan Scott,"$700,000"
2012,Dante Rosario,"$700,000"
2012,Thomas Davis,"$700,000"
2012,Alan Ball,"$700,000"
2012,Ruvell Martin,"$700,000"
2012,Ryan Longwell,"$700,000"
2012,Micheal Spurlock,"$700,000"
2012,Ricky Brown,"$700,000"
2012,Quintin Demps,"$700,000"
2012,Andrew Economos,"$700,000"
2012,Garret Hartley,"$700,000"
2012,Kareem Jackson,"$700,000"
2012,Jackie Battle,"$700,000"
2012,Tashard Choice,"$700,000"
2012,Omar Gaither,"$700,000"
2012,Justin Forsett,"$700,000"
2012,Akeem Jordan,"$700,000"
2012,Derrick Martin,"$700,000"
2012,Trent Edwards,"$700,000"
2012,Ashton Youboty,"$700,000"
2012,Wallace Gilberry,"$700,000"
2012,Jason Hunter,"$700,000"
2012,Ernie Sims,"$700,000"
2012,Jamon Meredith,"$700,000"
2012,Keyunta Dawson,"$700,000"
2012,Kentwan Balmer,"$700,000"
2012,Amobi Okoye,"$700,000"
2012,Quentin Groves,"$700,000"
2012,Philip Wheeler,"$700,000"
2012,Corey Lynch,"$700,000"
2012,Gabe Carimi,"$695,729"
2012,Dan Williams,"$695,000"
2012,Matt Johnson,"$690,584"
2012,Brandon Mosley,"$690,584"
2012,Rhett Ellison,"$690,584"
2012,Jerron McMillian,"$690,584"
2012,Miles Burris,"$690,584"
2012,Mike Daniels,"$690,584"
2012,Muhammad Wilkerson,"$687,500"
2012,Bryan Bulaga,"$683,500"
2012,Cameron Heyward,"$679,774"
2012,Derek Sherrod,"$675,091"
2012,Sebastian Vollmer,"$675,000"
2012,Jared Odrick,"$668,054"
2012,Kenny Britt,"$666,178"
2012,Donnie Avery,"$665,000"
2012,Patrick Chung,"$665,000"
2012,Tony Moeaki,"$661,662"
2012,Garry Williams,"$650,000"
2012,Philip Blake,"$648,600"
2012,Jahvid Best,"$640,500"
2012,Jairus Byrd,"$640,000"
2012,Gary Barnidge,"$640,000"
2012,Kevin Ogletree,"$640,000"
2012,Rey Maualuga,"$640,000"
2012,Jerry Hughes,"$635,000"
2012,Chad Rinehart,"$630,000"
2012,David Johnson,"$630,000"
2012,Koa Misi,"$625,500"
2012,Shonn Greene,"$623,120"
2012,Phillip Loadholt,"$617,500"
2012,Ras-I Dowling,"$616,095"
2012,Keenan Robinson,"$615,108"
2012,Evan Smith,"$615,000"
2012,Mike Mitchell,"$615,000"
2012,Andy Levitre,"$615,000"
2012,Tony Carter,"$615,000"
2012,Antoine Caldwell,"$615,000"
2012,Ramon Humber,"$615,000"
2012,Fernando Velasco,"$615,000"
2012,Jamarca Sanford,"$615,000"
2012,William Beatty,"$615,000"
2012,Travis Beckum,"$615,000"
2012,Cameron Morrah,"$615,000"
2012,Jared Cook,"$615,000"
2012,Jason Williams,"$615,000"
2012,Mohamed Massaquoi,"$615,000"
2012,Christopher Owens,"$615,000"
2012,Domenik Hixon,"$615,000"
2012,James Casey,"$615,000"
2012,Quinn Johnson,"$615,000"
2012,Gerald McRath,"$615,000"
2012,Lawrence Sidbury,"$615,000"
2012,Bernard Scott,"$615,000"
2012,David Bruton,"$615,000"
2012,Brock Bolen,"$615,000"
2012,Sen'Derrick Marks,"$615,000"
2012,Mike Goodson,"$615,000"
2012,Darius Reynaud,"$615,000"
2012,Brad Jones,"$615,000"
2012,Jordan Palmer,"$615,000"
2012,Sherrod Martin,"$615,000"
2013,Aaron Rodgers,"$38,250,000"
2013,Joe Flacco,"$30,000,000"
2013,Tony Romo,"$26,500,000"
2013,Calvin Johnson,"$25,005,000"
2013,Peyton Manning,"$25,000,000"
2013,Clay Matthews Jr.,"$22,950,000"
2013,Gosder Cherilus,"$20,000,000"
2013,Geno Atkins,"$19,000,000"
2013,Matthew Stafford,"$18,500,000"
2013,Dwayne Bowe,"$16,000,000"
2013,Darrelle Revis,"$16,000,000"
2013,Ryan Clady,"$15,000,000"
2013,Matt Ryan,"$15,000,000"
2013,Mario Williams,"$15,000,000"
2013,Eric Fisher,"$14,923,544"
2013,Percy Harvin,"$14,500,000"
2013,Jared Allen,"$14,480,612"
2013,Brandon Carr,"$14,300,000"
2013,Luke Joeckel,"$14,204,344"
2013,Cortland Finnegan,"$14,000,000"
2013,Dion Jordan,"$13,746,680"
2013,William Beatty,"$13,550,000"
2013,Eli Manning,"$13,500,000"
2013,James Laurinaitis,"$13,250,000"
2013,Calais Campbell,"$13,250,000"
2013,Julius Peppers,"$13,200,000"
2013,Chris Long,"$13,050,000"
2013,Andy Levitre,"$13,000,000"
2013,Greg Jennings,"$13,000,000"
2013,Paul Kruger,"$13,000,000"
2013,Tom Brady,"$13,000,000"
2013,Carlos Dunlap,"$13,000,000"
2013,Carl Nicks,"$12,500,000"
2013,Tamba Hali,"$12,500,000"
2013,Lane Johnson,"$12,469,583"
2013,Ezekiel Ansah,"$12,308,272"
2013,Ndamukong Suh,"$12,275,000"
2013,Michael Vick,"$12,200,000"
2013,Mike Wallace,"$12,050,000"
2013,Philip Rivers,"$12,000,000"
2013,Desmond Bryant,"$12,000,000"
2013,Jermon Bushrod,"$11,815,000"
2013,Ben Roethlisberger,"$11,600,000"
2013,Adrian Peterson,"$11,500,000"
2013,Eric Wood,"$11,200,000"
2013,Michael Johnson,"$11,175,000"
2013,Sam Baker,"$11,000,000"
2013,LaRon Landry,"$11,000,000"
2013,David Harris,"$11,000,000"
2013,Champ Bailey,"$10,750,000"
2013,Barkevious Mingo,"$10,673,728"
2013,Sean Lee,"$10,630,000"
2013,Anthony Spencer,"$10,627,200"
2013,Andre Johnson,"$10,583,333"
2013,Jason Peters,"$10,500,000"
2013,William Moore,"$10,500,000"
2013,Joe Thomas,"$10,200,000"
2013,Victor Cruz,"$10,130,000"
2013,Ryan Kalil,"$10,000,000"
2013,Zach Miller,"$10,000,000"
2013,Phillip Loadholt,"$10,000,000"
2013,Chris Johnson,"$10,000,000"
2013,Drew Brees,"$10,000,000"
2013,Branden Albert,"$9,828,000"
2013,Alex Smith,"$9,750,000"
2013,Morgan Burnett,"$9,573,000"
2013,Antonio Cromartie,"$9,500,000"
2013,Tyvon Branch,"$9,500,000"
2013,Jonathan Cooper,"$9,366,092"
2013,Brandon Marshall,"$9,300,000"
2013,LaMarr Woodley,"$9,000,000"
2013,Sam Bradford,"$9,000,000"
2013,Jay Cutler,"$8,970,000"
2013,Mark Sanchez,"$8,750,000"
2013,Dashon Goldson,"$8,735,295"
2013,Elvis Dumervil,"$8,500,000"
2013,Sidney Rice,"$8,500,000"
2013,Brian Robison,"$8,500,000"
2013,Randy Starks,"$8,450,000"
2013,Henry Melton,"$8,450,000"
2013,Anthony Davis,"$8,380,000"
2013,Danny Amendola,"$8,375,000"
2013,Gerald McCoy,"$8,321,250"
2013,Jermichael Finley,"$8,250,000"
2013,Sebastian Vollmer,"$8,250,000"
2013,Mike Williams,"$8,200,000"
2013,Justin Smith,"$8,100,000"
2013,Tavon Austin,"$8,058,456"
2013,Dannell Ellerbe,"$8,025,000"
2013,Philip Wheeler,"$8,000,000"
2013,D'Brickashaw Ferguson,"$8,000,000"
2013,Jared Cook,"$8,000,000"
2013,Charles Tillman,"$8,000,000"
2013,Carson Palmer,"$8,000,000"
2013,Jake Long,"$8,000,000"
2013,Dee Milliner,"$7,993,000"
2013,Ray Rice,"$7,941,176"
2013,Lawrence Timmons,"$7,875,000"
2013,Brian Cushing,"$7,814,911"
2013,Brian Hartline,"$7,715,000"
2013,Chance Warmack,"$7,633,472"
2013,Brandon Flowers,"$7,600,000"
2013,Johnathan Joseph,"$7,500,000"
2013,Santonio Holmes,"$7,500,000"
2013,Kyle Arrington,"$7,500,000"
2013,Sean Smith,"$7,500,000"
2013,Chris Houston,"$7,500,000"
2013,Troy Polamalu,"$7,500,000"
2013,Jahri Evans,"$7,400,000"
2013,Lardarius Webb,"$7,385,000"
2013,Stevie Johnson,"$7,325,000"
2013,Kam Chancellor,"$7,325,000"
2013,Eric Berry,"$7,309,000"
2013,Russell Okung,"$7,260,000"
2013,Antrel Rolle,"$7,250,000"
2013,Matt Schaub,"$7,250,000"
2013,Joe Haden,"$7,136,429"
2013,D.J. Fluker,"$7,077,730"
2013,Keenan Lewis,"$7,050,000"
2013,Andre Smith,"$7,000,000"
2013,Louis Vasquez,"$7,000,000"
2013,Vince Wilfork,"$7,000,000"
2013,Tony Gonzalez,"$7,000,000"
2013,Robert Mathis,"$7,000,000"
2013,DeSean Jackson,"$7,000,000"
2013,Antonio Brown,"$7,000,000"
2013,Chad Greenway,"$7,000,000"
2013,Marshawn Lynch,"$7,000,000"
2013,Charles Johnson,"$7,000,000"
2013,Jairus Byrd,"$6,916,000"
2013,Alan Branch,"$6,875,000"
2013,Miles Austin,"$6,732,000"
2013,Chris Snee,"$6,700,000"
2013,DeMeco Ryans,"$6,700,000"
2013,Darren McFadden,"$6,678,584"
2013,Vernon Davis,"$6,672,000"
2013,Leon Hall,"$6,600,000"
2013,Roddy White,"$6,600,000"
2013,Red Bryant,"$6,600,000"
2013,Paul Posluszny,"$6,500,000"
2013,Ricky Jean Francois,"$6,500,000"
2013,Tramon Williams,"$6,500,000"
2013,DeMarcus Ware,"$6,500,000"
2013,Frank Gore,"$6,450,000"
2013,Terrell Suggs,"$6,400,000"
2013,D.J. Hayden,"$6,293,144"
2013,Matt Forte,"$6,268,750"
2013,Glover Quin,"$6,250,000"
2013,Ryan Pickett,"$6,200,000"
2013,Ahtyba Rubin,"$6,200,000"
2013,Wes Welker,"$6,150,000"
2013,Nick Mangold,"$6,110,000"
2013,Curtis Lofton,"$6,100,000"
2013,Leodis McKelvin,"$6,050,000"
2013,Eric Weddle,"$6,000,000"
2013,Logan Mankins,"$6,000,000"
2013,Davin Joseph,"$6,000,000"
2013,Derek Cox,"$6,000,000"
2013,Donald Penn,"$6,000,000"
2013,Reggie Wayne,"$6,000,000"
2013,Anquan Boldin,"$6,000,000"
2013,Michael Roos,"$6,000,000"
2013,Chris Clemons,"$6,000,000"
2013,Cliff Avril,"$6,000,000"
2013,Robbie Gould,"$5,925,000"
2013,Pierre Garcon,"$5,906,250"
2013,Star Lotulelei,"$5,770,092"
2013,Sheldon Richardson,"$5,762,176"
2013,Thomas Davis,"$5,750,000"
2013,Anthony Fasano,"$5,750,000"
2013,Cary Williams,"$5,750,000"
2013,Lance Briggs,"$5,750,000"
2013,Paul Soliai,"$5,750,000"
2013,Kraig Urbik,"$5,650,000"
2013,Delanie Walker,"$5,650,000"
2013,Antonio Smith,"$5,647,059"
2013,Reshad Jones,"$5,630,000"
2013,Scott Wells,"$5,500,000"
2013,Jason Witten,"$5,500,000"
2013,Jordan Gross,"$5,500,000"
2013,Arian Foster,"$5,500,000"
2013,London Fletcher,"$5,500,000"
2013,Brent Grimes,"$5,500,000"
2013,Martellus Bennett,"$5,315,000"
2013,Ben Grubbs,"$5,300,000"
2013,Sebastian Janikowski,"$5,300,000"
2013,Larry Fitzgerald,"$5,250,000"
2013,Steven Jackson,"$5,250,000"
2013,E.J. Manuel,"$5,247,036"
2013,Dwight Freeney,"$5,187,500"
2013,Jarvis Jones,"$5,116,272"
2013,Mike DeVito,"$5,100,000"
2013,Tramaine Brock,"$5,073,000"
2013,Dustin Colquitt,"$5,050,000"
2013,Kenny Vaccaro,"$5,023,530"
2013,Dominique Rodgers-Cromartie,"$5,000,000"
2013,Daryn Colledge,"$5,000,000"
2013,Brandon Mebane,"$5,000,000"
2013,D'Qwell Jackson,"$5,000,000"
2013,Greg Toler,"$5,000,000"
2013,Jason McCourty,"$5,000,000"
2013,Michael Crabtree,"$5,000,000"
2013,DeAngelo Williams,"$5,000,000"
2013,Osi Umenyiora,"$5,000,000"
2013,Trent Williams,"$5,000,000"
2013,Reggie Bush,"$5,000,000"
2013,Kevin Williams,"$5,000,000"
2013,Maurice Jones-Drew,"$5,000,000"
2013,Matt Hasselbeck,"$5,000,000"
2013,Kendall Langford,"$5,000,000"
2013,Eric Reid,"$4,952,820"
2013,Asante Samuel,"$4,950,000"
2013,Max Unger,"$4,900,000"
2013,Aqib Talib,"$4,882,813"
2013,Corey Webster,"$4,875,000"
2013,Kyle Williams,"$4,855,000"
2013,Justin Pugh,"$4,854,744"
2013,Kyle Long,"$4,822,056"
2013,Michael Bennett,"$4,800,000"
2013,Tyler Eifert,"$4,789,364"
2013,Andrew Whitworth,"$4,750,000"
2013,Dunta Robinson,"$4,750,000"
2013,Antoine Bethea,"$4,750,000"
2013,Desmond Trufant,"$4,723,980"
2013,B.J. Raji,"$4,715,000"
2013,Darnell Dockett,"$4,700,000"
2013,Tyson Jackson,"$4,700,000"
2013,Jonathan Babineaux,"$4,700,000"
2013,Sharrif Floyd,"$4,658,600"
2013,Manny Lawson,"$4,650,000"
2013,Justin Tuck,"$4,650,000"
2013,Navorro Bowman,"$4,630,000"
2013,Dimitri Patterson,"$4,600,000"
2013,Marques Colston,"$4,600,000"
2013,Tim Jennings,"$4,600,000"
2013,William Hayes,"$4,550,000"
2013,Bjoern Werner,"$4,527,835"
2013,David Baas,"$4,500,000"
2013,Justin Blalock,"$4,500,000"
2013,Marshal Yanda,"$4,500,000"
2013,Mike Brisiel,"$4,500,000"
2013,Antonio Gates,"$4,500,000"
2013,Barry Cofield,"$4,500,000"
2013,Xavier Rhodes,"$4,462,456"
2013,Brad Jones,"$4,425,000"
2013,Jeremy Zuttah,"$4,375,000"
2013,Josh Sitton,"$4,350,000"
2013,Marcedes Lewis,"$4,350,000"
2013,Datone Jones,"$4,338,357"
2013,DeAndre Hopkins,"$4,331,692"
2013,Jason Babin,"$4,325,000"
2013,Sylvester Williams,"$4,299,000"
2013,Michael Griffin,"$4,294,118"
2013,Dustin Keller,"$4,250,000"
2013,Britton Colquitt,"$4,250,000"
2013,Malcom Floyd,"$4,250,000"
2013,Shonn Greene,"$4,250,000"
2013,Nate Washington,"$4,200,000"
2013,Will Smith,"$4,150,000"
2013,Jabari Greer,"$4,150,000"
2013,Donte Whitner,"$4,100,000"
2013,Domata Peko,"$4,100,000"
2013,Levi Brown,"$4,050,588"
2013,Cordarrelle Patterson,"$4,036,672"
2013,Nick Roach,"$4,025,000"
2013,James Casey,"$4,015,000"
2013,Breno Giacomini,"$4,000,000"
2013,Danieal Manning,"$4,000,000"
2013,Jerraud Powers,"$4,000,000"
2013,Jeromey Clary,"$4,000,000"
2013,Greg Olsen,"$4,000,000"
2013,Owen Daniels,"$4,000,000"
2013,Jacoby Jones,"$4,000,000"
2013,David Hawthorne,"$4,000,000"
2013,Josh Morgan,"$4,000,000"
2013,DeAndre Levy,"$4,000,000"
2013,Kamerion Wimbley,"$4,000,000"
2013,Sammie Lee Hill,"$4,000,000"
2013,Matt Moore,"$4,000,000"
2013,Kevin Huber,"$4,000,000"
2013,Stephen Bowen,"$4,000,000"
2013,Haloti Ngata,"$4,000,000"
2013,Marcel Reece,"$3,992,744"
2013,Ike Taylor,"$3,916,470"
